SYMBOL,EXPIRY_DT,OPEN_INT,CHG_IN_OI,TIMESTAMP,HighCOI%
AUROPHARMA,26-Mar-2020,28000.0,2000.0,13-MAR-2020,7.142857142857142
AUROPHARMA,26-Mar-2020,26000.0,12000.0,13-MAR-2020,46.15384615384615
AUROPHARMA,26-Mar-2020,48000.0,-1000.0,13-MAR-2020,-2.083333333333333
AUROPHARMA,26-Mar-2020,81000.0,15000.0,13-MAR-2020,18.51851851851852
AUROPHARMA,26-Mar-2020,101000.0,24000.0,13-MAR-2020,23.762376237623762
AUROPHARMA,26-Mar-2020,63000.0,-6000.0,13-MAR-2020,-9.523809523809524
AUROPHARMA,26-Mar-2020,69000.0,-13000.0,13-MAR-2020,-18.84057971014493
AUROPHARMA,26-Mar-2020,71000.0,-14000.0,13-MAR-2020,-19.718309859154928
AUROPHARMA,26-Mar-2020,63000.0,-7000.0,13-MAR-2020,-11.11111111111111
AUROPHARMA,26-Mar-2020,111000.0,-10000.0,13-MAR-2020,-9.00900900900901
AUROPHARMA,26-Mar-2020,87000.0,-6000.0,13-MAR-2020,-6.896551724137931
AUROPHARMA,26-Mar-2020,40000.0,-2000.0,13-MAR-2020,-5.0
AUROPHARMA,26-Mar-2020,51000.0,-2000.0,13-MAR-2020,-3.9215686274509802
AUROPHARMA,26-Mar-2020,30000.0,-3000.0,13-MAR-2020,-10.0
AUROPHARMA,26-Mar-2020,48000.0,-2000.0,13-MAR-2020,-4.166666666666666
AUROPHARMA,26-Mar-2020,2000.0,-1000.0,13-MAR-2020,-50.0
AXISBANK,26-Mar-2020,4800.0,4800.0,13-MAR-2020,100.0
AXISBANK,26-Mar-2020,15600.0,15600.0,13-MAR-2020,100.0
AXISBANK,26-Mar-2020,134400.0,39600.0,13-MAR-2020,29.464285714285715
AXISBANK,26-Mar-2020,234000.0,42000.0,13-MAR-2020,17.94871794871795
AXISBANK,26-Mar-2020,292800.0,-46800.0,13-MAR-2020,-15.983606557377051
AXISBANK,26-Mar-2020,284400.0,-43200.0,13-MAR-2020,-15.18987341772152
AXISBANK,26-Mar-2020,306000.0,8400.0,13-MAR-2020,2.7450980392156863
AXISBANK,26-Mar-2020,391200.0,-58800.0,13-MAR-2020,-15.030674846625766
AXISBANK,26-Mar-2020,262800.0,-38400.0,13-MAR-2020,-14.61187214611872
AXISBANK,26-Mar-2020,261600.0,-60000.0,13-MAR-2020,-22.93577981651376
AXISBANK,26-Mar-2020,754800.0,-13200.0,13-MAR-2020,-1.7488076311605723
AXISBANK,26-Mar-2020,572400.0,-69600.0,13-MAR-2020,-12.159329140461216
AXISBANK,26-Mar-2020,711600.0,-80400.0,13-MAR-2020,-11.298482293423271
AXISBANK,26-Mar-2020,571200.0,-58800.0,13-MAR-2020,-10.294117647058822
AXISBANK,26-Mar-2020,312000.0,48000.0,13-MAR-2020,15.384615384615385
AXISBANK,26-Mar-2020,242400.0,24000.0,13-MAR-2020,9.900990099009901
AXISBANK,26-Mar-2020,78000.0,3600.0,13-MAR-2020,4.615384615384616
AXISBANK,26-Mar-2020,63600.0,16800.0,13-MAR-2020,26.41509433962264
AXISBANK,26-Mar-2020,20400.0,2400.0,13-MAR-2020,11.76470588235294
AXISBANK,26-Mar-2020,13200.0,2400.0,13-MAR-2020,18.181818181818183
AXISBANK,26-Mar-2020,3600.0,1200.0,13-MAR-2020,33.33333333333333
AXISBANK,26-Mar-2020,1200.0,1200.0,13-MAR-2020,100.0
AXISBANK,26-Mar-2020,127200.0,127200.0,13-MAR-2020,100.0
AXISBANK,26-Mar-2020,43200.0,43200.0,13-MAR-2020,100.0
AXISBANK,26-Mar-2020,306000.0,116400.0,13-MAR-2020,38.03921568627451
AXISBANK,26-Mar-2020,139200.0,15600.0,13-MAR-2020,11.206896551724139
AXISBANK,26-Mar-2020,204000.0,48000.0,13-MAR-2020,23.52941176470588
AXISBANK,26-Mar-2020,190800.0,72000.0,13-MAR-2020,37.735849056603776
AXISBANK,26-Mar-2020,126000.0,-15600.0,13-MAR-2020,-12.380952380952381
AXISBANK,26-Mar-2020,212400.0,-22800.0,13-MAR-2020,-10.734463276836157
AXISBANK,26-Mar-2020,174000.0,-30000.0,13-MAR-2020,-17.24137931034483
AXISBANK,26-Mar-2020,259200.0,-31200.0,13-MAR-2020,-12.037037037037036
AXISBANK,26-Mar-2020,247200.0,-16800.0,13-MAR-2020,-6.796116504854369
AXISBANK,26-Mar-2020,198000.0,-14400.0,13-MAR-2020,-7.2727272727272725
AXISBANK,26-Mar-2020,264000.0,-25200.0,13-MAR-2020,-9.545454545454547
AXISBANK,26-Mar-2020,150000.0,-14400.0,13-MAR-2020,-9.6
AXISBANK,26-Mar-2020,176400.0,-3600.0,13-MAR-2020,-2.0408163265306123
AXISBANK,26-Mar-2020,82800.0,-2400.0,13-MAR-2020,-2.898550724637681
AXISBANK,26-Mar-2020,24000.0,1200.0,13-MAR-2020,5.0
AXISBANK,30-Apr-2020,2400.0,2400.0,13-MAR-2020,100.0
AXISBANK,30-Apr-2020,24000.0,12000.0,13-MAR-2020,50.0
AXISBANK,30-Apr-2020,7200.0,1200.0,13-MAR-2020,16.666666666666664
AXISBANK,30-Apr-2020,31200.0,4800.0,13-MAR-2020,15.384615384615385
AXISBANK,30-Apr-2020,91200.0,1200.0,13-MAR-2020,1.3157894736842104
AXISBANK,30-Apr-2020,3600.0,-1200.0,13-MAR-2020,-33.33333333333333
BAJAJ-AUTO,26-Mar-2020,250.0,250.0,13-MAR-2020,100.0
BAJAJ-AUTO,26-Mar-2020,1000.0,1000.0,13-MAR-2020,100.0
BAJAJ-AUTO,26-Mar-2020,1500.0,1500.0,13-MAR-2020,100.0
BAJAJ-AUTO,26-Mar-2020,3750.0,1750.0,13-MAR-2020,46.666666666666664
BAJAJ-AUTO,26-Mar-2020,2750.0,2750.0,13-MAR-2020,100.0
BAJAJ-AUTO,26-Mar-2020,17250.0,7500.0,13-MAR-2020,43.47826086956522
BAJAJ-AUTO,26-Mar-2020,5250.0,750.0,13-MAR-2020,14.285714285714285
BAJAJ-AUTO,26-Mar-2020,12250.0,1250.0,13-MAR-2020,10.204081632653061
BAJAJ-AUTO,26-Mar-2020,3500.0,-250.0,13-MAR-2020,-7.142857142857142
BAJAJ-AUTO,26-Mar-2020,18000.0,-1000.0,13-MAR-2020,-5.555555555555555
BAJAJ-AUTO,26-Mar-2020,19250.0,-1000.0,13-MAR-2020,-5.194805194805195
BAJAJ-AUTO,26-Mar-2020,56250.0,4750.0,13-MAR-2020,8.444444444444445
BAJAJ-AUTO,26-Mar-2020,28250.0,-750.0,13-MAR-2020,-2.6548672566371683
BAJAJ-AUTO,26-Mar-2020,9750.0,-250.0,13-MAR-2020,-2.564102564102564
BAJAJ-AUTO,26-Mar-2020,39250.0,-1750.0,13-MAR-2020,-4.45859872611465
BAJAJ-AUTO,26-Mar-2020,13500.0,-750.0,13-MAR-2020,-5.555555555555555
BAJAJ-AUTO,26-Mar-2020,4250.0,-250.0,13-MAR-2020,-5.88235294117647
BAJAJ-AUTO,26-Mar-2020,31250.0,-1500.0,13-MAR-2020,-4.8
BAJAJ-AUTO,26-Mar-2020,1000.0,1000.0,13-MAR-2020,100.0
BAJAJ-AUTO,26-Mar-2020,3250.0,3250.0,13-MAR-2020,100.0
BAJAJ-AUTO,26-Mar-2020,3000.0,1000.0,13-MAR-2020,33.33333333333333
BAJAJ-AUTO,26-Mar-2020,4500.0,2500.0,13-MAR-2020,55.55555555555556
BAJAJ-AUTO,26-Mar-2020,6500.0,1250.0,13-MAR-2020,19.230769230769234
BAJAJ-AUTO,26-Mar-2020,3250.0,250.0,13-MAR-2020,7.6923076923076925
BAJAJ-AUTO,26-Mar-2020,11000.0,-2000.0,13-MAR-2020,-18.181818181818183
BAJAJ-AUTO,26-Mar-2020,4000.0,-500.0,13-MAR-2020,-12.5
BAJAJ-AUTO,26-Mar-2020,11250.0,-750.0,13-MAR-2020,-6.666666666666667
BAJAJ-AUTO,26-Mar-2020,6500.0,-250.0,13-MAR-2020,-3.8461538461538463
BAJAJ-AUTO,26-Mar-2020,7500.0,-1000.0,13-MAR-2020,-13.333333333333334
BAJAJ-AUTO,26-Mar-2020,7500.0,-250.0,13-MAR-2020,-3.3333333333333335
BAJAJ-AUTO,26-Mar-2020,1000.0,-250.0,13-MAR-2020,-25.0
BAJAJ-AUTO,26-Mar-2020,8750.0,-1250.0,13-MAR-2020,-14.285714285714285
BAJAJFINSV,26-Mar-2020,750.0,-125.0,13-MAR-2020,-16.666666666666664
BAJAJFINSV,26-Mar-2020,3375.0,2125.0,13-MAR-2020,62.96296296296296
BAJAJFINSV,26-Mar-2020,6500.0,1375.0,13-MAR-2020,21.153846153846153
BAJAJFINSV,26-Mar-2020,2250.0,375.0,13-MAR-2020,16.666666666666664
BAJAJFINSV,26-Mar-2020,2125.0,-125.0,13-MAR-2020,-5.88235294117647
BAJAJFINSV,26-Mar-2020,2000.0,500.0,13-MAR-2020,25.0
BAJAJFINSV,26-Mar-2020,6125.0,-125.0,13-MAR-2020,-2.0408163265306123
BAJAJFINSV,26-Mar-2020,3625.0,-250.0,13-MAR-2020,-6.896551724137931
BAJAJFINSV,26-Mar-2020,3875.0,500.0,13-MAR-2020,12.903225806451612
BAJAJFINSV,26-Mar-2020,13875.0,-375.0,13-MAR-2020,-2.7027027027027026
BAJAJFINSV,26-Mar-2020,5750.0,-1625.0,13-MAR-2020,-28.26086956521739
BAJAJFINSV,26-Mar-2020,5125.0,-125.0,13-MAR-2020,-2.4390243902439024
BAJAJFINSV,26-Mar-2020,5125.0,-875.0,13-MAR-2020,-17.073170731707318
BAJAJFINSV,26-Mar-2020,16125.0,250.0,13-MAR-2020,1.550387596899225
BAJAJFINSV,26-Mar-2020,7625.0,-125.0,13-MAR-2020,-1.639344262295082
BAJAJFINSV,26-Mar-2020,14500.0,-125.0,13-MAR-2020,-0.8620689655172413
BAJAJFINSV,26-Mar-2020,500.0,500.0,13-MAR-2020,100.0
BAJAJFINSV,26-Mar-2020,625.0,625.0,13-MAR-2020,100.0
BAJAJFINSV,26-Mar-2020,375.0,375.0,13-MAR-2020,100.0
BAJAJFINSV,26-Mar-2020,3625.0,-500.0,13-MAR-2020,-13.793103448275861
BAJAJFINSV,26-Mar-2020,500.0,125.0,13-MAR-2020,25.0
BAJAJFINSV,26-Mar-2020,3000.0,1500.0,13-MAR-2020,50.0
BAJAJFINSV,26-Mar-2020,4000.0,-250.0,13-MAR-2020,-6.25
BAJAJFINSV,26-Mar-2020,750.0,125.0,13-MAR-2020,16.666666666666664
BAJAJFINSV,26-Mar-2020,4625.0,-250.0,13-MAR-2020,-5.405405405405405
BAJAJFINSV,26-Mar-2020,5000.0,-250.0,13-MAR-2020,-5.0
BAJAJFINSV,26-Mar-2020,7000.0,-250.0,13-MAR-2020,-3.571428571428571
BAJAJFINSV,26-Mar-2020,6875.0,-125.0,13-MAR-2020,-1.8181818181818181
BAJAJFINSV,26-Mar-2020,2375.0,-250.0,13-MAR-2020,-10.526315789473683
BAJAJFINSV,26-Mar-2020,6000.0,-375.0,13-MAR-2020,-6.25
BAJAJFINSV,26-Mar-2020,3500.0,-125.0,13-MAR-2020,-3.571428571428571
BAJAJFINSV,26-Mar-2020,4625.0,-125.0,13-MAR-2020,-2.7027027027027026
BAJFINANCE,26-Mar-2020,5500.0,-250.0,13-MAR-2020,-4.545454545454546
BAJFINANCE,26-Mar-2020,2500.0,250.0,13-MAR-2020,10.0
BAJFINANCE,26-Mar-2020,11000.0,2500.0,13-MAR-2020,22.727272727272727
BAJFINANCE,26-Mar-2020,12500.0,1750.0,13-MAR-2020,14.000000000000002
BAJFINANCE,26-Mar-2020,21500.0,-10500.0,13-MAR-2020,-48.837209302325576
BAJFINANCE,26-Mar-2020,29750.0,-2750.0,13-MAR-2020,-9.243697478991598
BAJFINANCE,26-Mar-2020,77250.0,-1000.0,13-MAR-2020,-1.2944983818770228
BAJFINANCE,26-Mar-2020,44500.0,-8000.0,13-MAR-2020,-17.97752808988764
BAJFINANCE,26-Mar-2020,55500.0,-24750.0,13-MAR-2020,-44.5945945945946
BAJFINANCE,26-Mar-2020,81750.0,-18000.0,13-MAR-2020,-22.018348623853214
BAJFINANCE,26-Mar-2020,76000.0,-12750.0,13-MAR-2020,-16.776315789473685
BAJFINANCE,26-Mar-2020,125500.0,-12500.0,13-MAR-2020,-9.9601593625498
BAJFINANCE,26-Mar-2020,114000.0,-18250.0,13-MAR-2020,-16.00877192982456
BAJFINANCE,26-Mar-2020,98250.0,-1000.0,13-MAR-2020,-1.0178117048346056
BAJFINANCE,26-Mar-2020,109500.0,-4750.0,13-MAR-2020,-4.337899543378995
BAJFINANCE,26-Mar-2020,63250.0,-2750.0,13-MAR-2020,-4.3478260869565215
BAJFINANCE,26-Mar-2020,120500.0,-7750.0,13-MAR-2020,-6.431535269709543
BAJFINANCE,26-Mar-2020,39000.0,500.0,13-MAR-2020,1.282051282051282
BAJFINANCE,26-Mar-2020,27500.0,-6750.0,13-MAR-2020,-24.545454545454547
BAJFINANCE,26-Mar-2020,57000.0,6500.0,13-MAR-2020,11.403508771929824
BAJFINANCE,26-Mar-2020,131000.0,31500.0,13-MAR-2020,24.045801526717558
BAJFINANCE,26-Mar-2020,250.0,250.0,13-MAR-2020,100.0
BAJFINANCE,26-Mar-2020,23250.0,18250.0,13-MAR-2020,78.49462365591397
BAJFINANCE,26-Mar-2020,14500.0,12750.0,13-MAR-2020,87.93103448275862
BAJFINANCE,26-Mar-2020,18750.0,4500.0,13-MAR-2020,24.0
BAJFINANCE,26-Mar-2020,47250.0,10750.0,13-MAR-2020,22.75132275132275
BAJFINANCE,26-Mar-2020,43000.0,750.0,13-MAR-2020,1.744186046511628
BAJFINANCE,26-Mar-2020,45250.0,10500.0,13-MAR-2020,23.204419889502763
BAJFINANCE,26-Mar-2020,47250.0,-13250.0,13-MAR-2020,-28.04232804232804
BAJFINANCE,26-Mar-2020,48750.0,8250.0,13-MAR-2020,16.923076923076923
BAJFINANCE,26-Mar-2020,93750.0,14250.0,13-MAR-2020,15.2
BAJFINANCE,26-Mar-2020,37250.0,-1500.0,13-MAR-2020,-4.026845637583892
BAJFINANCE,26-Mar-2020,25500.0,-3250.0,13-MAR-2020,-12.745098039215685
BAJFINANCE,26-Mar-2020,53500.0,-5500.0,13-MAR-2020,-10.2803738317757
BAJFINANCE,26-Mar-2020,31000.0,-3500.0,13-MAR-2020,-11.29032258064516
BAJFINANCE,26-Mar-2020,30250.0,-5250.0,13-MAR-2020,-17.355371900826448
BAJFINANCE,26-Mar-2020,18500.0,-1500.0,13-MAR-2020,-8.108108108108109
BAJFINANCE,26-Mar-2020,22500.0,-750.0,13-MAR-2020,-3.3333333333333335
BAJFINANCE,26-Mar-2020,17500.0,-3500.0,13-MAR-2020,-20.0
BAJFINANCE,26-Mar-2020,9500.0,-500.0,13-MAR-2020,-5.263157894736842
BAJFINANCE,26-Mar-2020,1250.0,-750.0,13-MAR-2020,-60.0
BAJFINANCE,30-Apr-2020,500.0,500.0,13-MAR-2020,100.0
BAJFINANCE,30-Apr-2020,250.0,-250.0,13-MAR-2020,-100.0
BAJFINANCE,30-Apr-2020,4750.0,-750.0,13-MAR-2020,-15.789473684210526
BAJFINANCE,30-Apr-2020,5750.0,-250.0,13-MAR-2020,-4.3478260869565215
BAJFINANCE,30-Apr-2020,750.0,250.0,13-MAR-2020,33.33333333333333
BAJFINANCE,30-Apr-2020,250.0,250.0,13-MAR-2020,100.0
BALKRISIND,26-Mar-2020,5600.0,-2400.0,13-MAR-2020,-42.857142857142854
BALKRISIND,26-Mar-2020,5600.0,800.0,13-MAR-2020,14.285714285714285
BALKRISIND,26-Mar-2020,11200.0,3200.0,13-MAR-2020,28.57142857142857
BALKRISIND,26-Mar-2020,8000.0,800.0,13-MAR-2020,10.0
BALKRISIND,26-Mar-2020,25600.0,2400.0,13-MAR-2020,9.375
BALKRISIND,26-Mar-2020,12800.0,-800.0,13-MAR-2020,-6.25
BALKRISIND,26-Mar-2020,20800.0,-2400.0,13-MAR-2020,-11.538461538461538
BALKRISIND,26-Mar-2020,19200.0,-800.0,13-MAR-2020,-4.166666666666666
BALKRISIND,26-Mar-2020,21600.0,800.0,13-MAR-2020,3.7037037037037033
BALKRISIND,26-Mar-2020,20800.0,-2400.0,13-MAR-2020,-11.538461538461538
BALKRISIND,26-Mar-2020,800.0,800.0,13-MAR-2020,100.0
BALKRISIND,26-Mar-2020,5600.0,800.0,13-MAR-2020,14.285714285714285
BALKRISIND,26-Mar-2020,11200.0,-800.0,13-MAR-2020,-7.142857142857142
BALKRISIND,26-Mar-2020,12000.0,-800.0,13-MAR-2020,-6.666666666666667
BALKRISIND,26-Mar-2020,1600.0,-800.0,13-MAR-2020,-50.0
BANDHANBNK,26-Mar-2020,1200.0,1200.0,13-MAR-2020,100.0
BANDHANBNK,26-Mar-2020,4800.0,4800.0,13-MAR-2020,100.0
BANDHANBNK,26-Mar-2020,1200.0,1200.0,13-MAR-2020,100.0
BANDHANBNK,26-Mar-2020,6000.0,6000.0,13-MAR-2020,100.0
BANDHANBNK,26-Mar-2020,10800.0,4800.0,13-MAR-2020,44.44444444444444
BANDHANBNK,26-Mar-2020,28800.0,6000.0,13-MAR-2020,20.833333333333336
BANDHANBNK,26-Mar-2020,19200.0,12000.0,13-MAR-2020,62.5
BANDHANBNK,26-Mar-2020,18000.0,2400.0,13-MAR-2020,13.333333333333334
BANDHANBNK,26-Mar-2020,24000.0,-2400.0,13-MAR-2020,-10.0
BANDHANBNK,26-Mar-2020,14400.0,2400.0,13-MAR-2020,16.666666666666664
BANDHANBNK,26-Mar-2020,87600.0,3600.0,13-MAR-2020,4.10958904109589
BANDHANBNK,26-Mar-2020,55200.0,-8400.0,13-MAR-2020,-15.217391304347828
BANDHANBNK,26-Mar-2020,153600.0,-2400.0,13-MAR-2020,-1.5625
BANDHANBNK,26-Mar-2020,32400.0,-1200.0,13-MAR-2020,-3.7037037037037033
BANDHANBNK,26-Mar-2020,28800.0,-3600.0,13-MAR-2020,-12.5
BANDHANBNK,26-Mar-2020,40800.0,-3600.0,13-MAR-2020,-8.823529411764707
BANDHANBNK,26-Mar-2020,1200.0,1200.0,13-MAR-2020,100.0
BANDHANBNK,26-Mar-2020,7200.0,4800.0,13-MAR-2020,66.66666666666666
BANDHANBNK,26-Mar-2020,8400.0,1200.0,13-MAR-2020,14.285714285714285
BANDHANBNK,26-Mar-2020,7200.0,-3600.0,13-MAR-2020,-50.0
BANDHANBNK,26-Mar-2020,10800.0,-7200.0,13-MAR-2020,-66.66666666666666
BANDHANBNK,26-Mar-2020,19200.0,-1200.0,13-MAR-2020,-6.25
BANDHANBNK,26-Mar-2020,30000.0,-2400.0,13-MAR-2020,-8.0
BANDHANBNK,26-Mar-2020,18000.0,-2400.0,13-MAR-2020,-13.333333333333334
BANDHANBNK,26-Mar-2020,6000.0,-1200.0,13-MAR-2020,-20.0
BANDHANBNK,26-Mar-2020,18000.0,-1200.0,13-MAR-2020,-6.666666666666667
BANKBARODA,26-Mar-2020,43200.0,5400.0,13-MAR-2020,12.5
BANKBARODA,26-Mar-2020,21600.0,21600.0,13-MAR-2020,100.0
BANKBARODA,26-Mar-2020,75600.0,48600.0,13-MAR-2020,64.28571428571429
BANKBARODA,26-Mar-2020,97200.0,16200.0,13-MAR-2020,16.666666666666664
BANKBARODA,26-Mar-2020,615600.0,-86400.0,13-MAR-2020,-14.035087719298245
BANKBARODA,26-Mar-2020,270000.0,-70200.0,13-MAR-2020,-26.0
BANKBARODA,26-Mar-2020,988200.0,351000.0,13-MAR-2020,35.51912568306011
BANKBARODA,26-Mar-2020,286200.0,91800.0,13-MAR-2020,32.075471698113205
BANKBARODA,26-Mar-2020,1069200.0,-135000.0,13-MAR-2020,-12.626262626262626
BANKBARODA,26-Mar-2020,437400.0,-167400.0,13-MAR-2020,-38.2716049382716
BANKBARODA,26-Mar-2020,1306800.0,-415800.0,13-MAR-2020,-31.818181818181817
BANKBARODA,26-Mar-2020,1015200.0,-27000.0,13-MAR-2020,-2.6595744680851063
BANKBARODA,26-Mar-2020,2651400.0,-280800.0,13-MAR-2020,-10.590631364562118
BANKBARODA,26-Mar-2020,453600.0,-43200.0,13-MAR-2020,-9.523809523809524
BANKBARODA,26-Mar-2020,1036800.0,-151200.0,13-MAR-2020,-14.583333333333334
BANKBARODA,26-Mar-2020,329400.0,-16200.0,13-MAR-2020,-4.918032786885246
BANKBARODA,26-Mar-2020,1231200.0,-172800.0,13-MAR-2020,-14.035087719298245
BANKBARODA,26-Mar-2020,216000.0,-21600.0,13-MAR-2020,-10.0
BANKBARODA,26-Mar-2020,405000.0,-54000.0,13-MAR-2020,-13.333333333333334
BANKBARODA,26-Mar-2020,43200.0,5400.0,13-MAR-2020,12.5
BANKBARODA,26-Mar-2020,631800.0,-118800.0,13-MAR-2020,-18.803418803418804
BANKBARODA,26-Mar-2020,108000.0,5400.0,13-MAR-2020,5.0
BANKBARODA,26-Mar-2020,253800.0,-10800.0,13-MAR-2020,-4.25531914893617
BANKBARODA,26-Mar-2020,16200.0,-5400.0,13-MAR-2020,-33.33333333333333
BANKBARODA,26-Mar-2020,783000.0,637200.0,13-MAR-2020,81.37931034482759
BANKBARODA,26-Mar-2020,178200.0,81000.0,13-MAR-2020,45.45454545454545
BANKBARODA,26-Mar-2020,702000.0,280800.0,13-MAR-2020,40.0
BANKBARODA,26-Mar-2020,253800.0,145800.0,13-MAR-2020,57.446808510638306
BANKBARODA,26-Mar-2020,707400.0,302400.0,13-MAR-2020,42.74809160305343
BANKBARODA,26-Mar-2020,345600.0,135000.0,13-MAR-2020,39.0625
BANKBARODA,26-Mar-2020,977400.0,626400.0,13-MAR-2020,64.08839779005525
BANKBARODA,26-Mar-2020,372600.0,199800.0,13-MAR-2020,53.62318840579711
BANKBARODA,26-Mar-2020,626400.0,32400.0,13-MAR-2020,5.172413793103448
BANKBARODA,26-Mar-2020,248400.0,-21600.0,13-MAR-2020,-8.695652173913043
BANKBARODA,26-Mar-2020,621000.0,-205200.0,13-MAR-2020,-33.04347826086956
BANKBARODA,26-Mar-2020,291600.0,-37800.0,13-MAR-2020,-12.962962962962962
BANKBARODA,26-Mar-2020,523800.0,-75600.0,13-MAR-2020,-14.432989690721648
BANKBARODA,26-Mar-2020,313200.0,-16200.0,13-MAR-2020,-5.172413793103448
BANKBARODA,26-Mar-2020,804600.0,-475200.0,13-MAR-2020,-59.06040268456376
BANKBARODA,26-Mar-2020,70200.0,-16200.0,13-MAR-2020,-23.076923076923077
BANKBARODA,26-Mar-2020,442800.0,-16200.0,13-MAR-2020,-3.6585365853658534
BANKBARODA,26-Mar-2020,37800.0,-5400.0,13-MAR-2020,-14.285714285714285
BANKBARODA,26-Mar-2020,302400.0,-81000.0,13-MAR-2020,-26.785714285714285
BANKBARODA,26-Mar-2020,529200.0,-21600.0,13-MAR-2020,-4.081632653061225
BANKBARODA,26-Mar-2020,37800.0,-5400.0,13-MAR-2020,-14.285714285714285
BANKBARODA,26-Mar-2020,199800.0,-264600.0,13-MAR-2020,-132.43243243243242
BANKBARODA,26-Mar-2020,81000.0,-5400.0,13-MAR-2020,-6.666666666666667
BANKBARODA,26-Mar-2020,70200.0,-5400.0,13-MAR-2020,-7.6923076923076925
BANKBARODA,26-Mar-2020,151200.0,-16200.0,13-MAR-2020,-10.714285714285714
BANKBARODA,30-Apr-2020,16200.0,5400.0,13-MAR-2020,33.33333333333333
BANKBARODA,30-Apr-2020,113400.0,-5400.0,13-MAR-2020,-4.761904761904762
BANKBARODA,30-Apr-2020,32400.0,-16200.0,13-MAR-2020,-50.0
BANKBARODA,30-Apr-2020,5400.0,5400.0,13-MAR-2020,100.0
BANKBARODA,30-Apr-2020,5400.0,5400.0,13-MAR-2020,100.0
BANKBARODA,30-Apr-2020,5400.0,5400.0,13-MAR-2020,100.0
BANKBARODA,30-Apr-2020,97200.0,97200.0,13-MAR-2020,100.0
BANKBARODA,30-Apr-2020,27000.0,5400.0,13-MAR-2020,20.0
BATAINDIA,26-Mar-2020,550.0,550.0,13-MAR-2020,100.0
BATAINDIA,26-Mar-2020,1100.0,550.0,13-MAR-2020,50.0
BATAINDIA,26-Mar-2020,6600.0,-1650.0,13-MAR-2020,-25.0
BATAINDIA,26-Mar-2020,1100.0,1100.0,13-MAR-2020,100.0
BATAINDIA,26-Mar-2020,5500.0,550.0,13-MAR-2020,10.0
BATAINDIA,26-Mar-2020,24200.0,550.0,13-MAR-2020,2.272727272727273
BATAINDIA,26-Mar-2020,13750.0,-550.0,13-MAR-2020,-4.0
BATAINDIA,26-Mar-2020,14300.0,-550.0,13-MAR-2020,-3.8461538461538463
BATAINDIA,26-Mar-2020,12650.0,1100.0,13-MAR-2020,8.695652173913043
BATAINDIA,26-Mar-2020,80300.0,-2200.0,13-MAR-2020,-2.73972602739726
BATAINDIA,26-Mar-2020,29150.0,-1650.0,13-MAR-2020,-5.660377358490567
BATAINDIA,26-Mar-2020,40700.0,-550.0,13-MAR-2020,-1.3513513513513513
BATAINDIA,26-Mar-2020,11000.0,-2750.0,13-MAR-2020,-25.0
BATAINDIA,26-Mar-2020,78100.0,-7150.0,13-MAR-2020,-9.15492957746479
BATAINDIA,26-Mar-2020,63800.0,-1100.0,13-MAR-2020,-1.7241379310344827
BATAINDIA,26-Mar-2020,3850.0,550.0,13-MAR-2020,14.285714285714285
BATAINDIA,26-Mar-2020,39050.0,550.0,13-MAR-2020,1.4084507042253522
BATAINDIA,26-Mar-2020,6600.0,-550.0,13-MAR-2020,-8.333333333333332
BATAINDIA,26-Mar-2020,6600.0,550.0,13-MAR-2020,8.333333333333332
BATAINDIA,26-Mar-2020,25300.0,-2200.0,13-MAR-2020,-8.695652173913043
BATAINDIA,26-Mar-2020,11550.0,-1100.0,13-MAR-2020,-9.523809523809524
BATAINDIA,26-Mar-2020,28600.0,-2200.0,13-MAR-2020,-7.6923076923076925
BATAINDIA,26-Mar-2020,15400.0,-550.0,13-MAR-2020,-3.571428571428571
BATAINDIA,26-Mar-2020,8800.0,-550.0,13-MAR-2020,-6.25
BATAINDIA,26-Mar-2020,11550.0,-1650.0,13-MAR-2020,-14.285714285714285
BATAINDIA,26-Mar-2020,2750.0,-1100.0,13-MAR-2020,-40.0
BEL,26-Mar-2020,732000.0,162000.0,13-MAR-2020,22.131147540983605
BEL,26-Mar-2020,78000.0,54000.0,13-MAR-2020,69.23076923076923
BEL,26-Mar-2020,570000.0,-6000.0,13-MAR-2020,-1.0526315789473684
BEL,26-Mar-2020,198000.0,-12000.0,13-MAR-2020,-6.0606060606060606
BEL,26-Mar-2020,678000.0,-48000.0,13-MAR-2020,-7.079646017699115
BEL,26-Mar-2020,174000.0,36000.0,13-MAR-2020,20.689655172413794
BEL,26-Mar-2020,1398000.0,30000.0,13-MAR-2020,2.1459227467811157
BEL,26-Mar-2020,246000.0,12000.0,13-MAR-2020,4.878048780487805
BEL,26-Mar-2020,750000.0,-66000.0,13-MAR-2020,-8.799999999999999
BEL,26-Mar-2020,1068000.0,-60000.0,13-MAR-2020,-5.617977528089887
BEL,26-Mar-2020,570000.0,-18000.0,13-MAR-2020,-3.1578947368421053
BEL,26-Mar-2020,120000.0,48000.0,13-MAR-2020,40.0
BEL,26-Mar-2020,390000.0,144000.0,13-MAR-2020,36.92307692307693
BEL,26-Mar-2020,144000.0,54000.0,13-MAR-2020,37.5
BEL,26-Mar-2020,894000.0,138000.0,13-MAR-2020,15.436241610738255
BEL,26-Mar-2020,114000.0,-48000.0,13-MAR-2020,-42.10526315789473
BEL,26-Mar-2020,222000.0,-18000.0,13-MAR-2020,-8.108108108108109
