Time,Identifier,Type,OPTION TYPE,openInterest,changeinOpenInterest,totalTradedVolume,lastPrice,change,impliedVolatility,strikePrice,underlyingValue
14:20:48,9100_CE,CE,OTM,606600,304125,85275,5.3,-15.45,86.47,9100,8592.9
14:20:48,9200_CE,CE,OTM,597000,69900,61991,2.95,-12.75,85.77,9200,8592.9
14:20:48,9300_CE,CE,OTM,330900,-27600,28501,2.2,-9.55,87.2,9300,8592.9
14:20:48,7800_PE,PE,OTM,500550,171450,64718,8.5,-88.15,103.3,7800,8592.9
14:20:48,7900_PE,PE,OTM,384225,188025,62459,11.25,-108.1,100.28,7900,8592.9
14:20:48,8000_PE,PE,OTM,1814625,775725,261528,15.6,-132.55,97.61,8000,8592.9
14:20:48,8100_PE,PE,OTM,479475,275400,109000,21.35,-159.45,94.54,8100,8592.9
14:20:48,8200_PE,PE,OTM,869100,638250,179118,29.25,-189.9,92.84,8200,8592.9
14:20:48,8300_PE,PE,OTM,893625,659250,168489,44.35,-220.3,92.63,8300,8592.9
14:20:48,8400_PE,PE,OTM,1179150,911850,198736,67.35,-247.1,93.5,8400,8592.9
14:20:48,8500_PE,PE,OTM,1400400,767250,172151,98.6,-274.35,93.58,8500,8592.9
14:20:48,8600_PE,PE,ITM,399525,305700,50857,143.15,-295.95,93.88,8600,8592.9
14:20:48,8700_PE,PE,ITM,166050,85500,13267,197.05,-319.85,92.88,8700,8592.9
14:20:48,8800_PE,PE,ITM,78225,29400,5112,263,-333.7,90.98,8800,8592.9
14:20:48,8900_PE,PE,ITM,33300,-27900,1973,345.4,-341,100.62,8900,8592.9
14:20:48,9000_PE,PE,ITM,237000,2175,6244,425,-353.75,91.21,9000,8592.9
14:20:48,9100_PE,PE,ITM,13575,-1050,253,509.6,-356.6,123.93,9100,8592.9
14:20:48,9200_PE,PE,ITM,11250,-675,138,620,-356.35,113.75,9200,8592.9
14:20:48,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8592.9
14:23:51,7800_CE,CE,ITM,6450,-2775,201,821,300.75,133.43,7800,8597.65
14:23:51,7900_CE,CE,ITM,4575,450,169,715.1,247.25,0,7900,8597.65
14:23:51,8000_CE,CE,ITM,176925,-38850,6021,599.2,203.15,95.26,8000,8597.65
14:23:51,8100_CE,CE,ITM,22650,-29175,2171,510,180,90.1,8100,8597.65
14:23:51,8200_CE,CE,ITM,48150,-30825,13190,410.8,142.75,86.91,8200,8597.65
14:23:51,8300_CE,CE,ITM,94875,-43950,35693,326.25,112.35,87.83,8300,8597.65
14:23:51,8400_CE,CE,ITM,223200,-60075,90967,249,84.65,89.53,8400,8597.65
14:23:51,8500_CE,CE,ITM,971325,195225,281255,181.45,57.7,90.46,8500,8597.65
14:23:51,8600_CE,CE,OTM,677925,331875,238725,126.8,36.65,89.56,8600,8597.65
14:23:51,8700_CE,CE,OTM,692850,196350,233136,81.7,17.3,88.44,8700,8597.65
14:23:51,8800_CE,CE,OTM,791250,433275,237310,48.3,0.15,87.72,8800,8597.65
14:23:51,8900_CE,CE,OTM,487575,248775,134290,25.25,-11.1,87.52,8900,8597.65
14:23:51,9000_CE,CE,OTM,1733550,339750,279535,12.2,-15.5,87.46,9000,8597.65
14:23:51,9100_CE,CE,OTM,595350,292875,85889,4.95,-15.8,86.47,9100,8597.65
14:23:51,9200_CE,CE,OTM,596175,69075,62244,2.8,-12.9,85.77,9200,8597.65
14:23:51,9300_CE,CE,OTM,330675,-27825,28630,2.25,-9.5,87.2,9300,8597.65
14:23:51,7800_PE,PE,OTM,504750,175650,64935,8.3,-88.35,103.3,7800,8597.65
14:23:51,7900_PE,PE,OTM,382125,185925,62736,11.4,-107.95,100.28,7900,8597.65
14:23:51,8000_PE,PE,OTM,1790925,752025,262465,15.95,-132.2,97.61,8000,8597.65
14:23:51,8100_PE,PE,OTM,478125,274050,109638,21.35,-159.45,94.54,8100,8597.65
14:23:51,8200_PE,PE,OTM,861000,630150,180393,29.85,-189.3,92.84,8200,8597.65
14:23:51,8300_PE,PE,OTM,892575,658200,169722,45.35,-219.3,92.63,8300,8597.65
14:23:51,8400_PE,PE,OTM,1163100,895800,199785,69,-245.45,93.5,8400,8597.65
14:23:51,8500_PE,PE,OTM,1374075,740925,173878,101.45,-271.5,93.58,8500,8597.65
14:23:51,8600_PE,PE,ITM,398250,304425,51724,145.95,-293.15,93.88,8600,8597.65
14:23:51,8700_PE,PE,ITM,166725,86175,13420,200.7,-316.2,92.88,8700,8597.65
14:23:51,8800_PE,PE,ITM,77325,28500,5168,266.25,-330.45,90.98,8800,8597.65
14:23:51,8900_PE,PE,ITM,33675,-27525,1987,343.25,-343.15,100.62,8900,8597.65
14:23:51,9000_PE,PE,ITM,236100,1275,6281,430,-348.75,91.21,9000,8597.65
14:23:51,9100_PE,PE,ITM,13575,-1050,253,509.6,-356.6,123.93,9100,8597.65
14:23:51,9200_PE,PE,ITM,11250,-675,139,622.35,-354,113.75,9200,8597.65
14:23:51,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8597.65
14:26:53,7800_CE,CE,ITM,6450,-2775,201,821,300.75,133.43,7800,8596
14:26:53,7900_CE,CE,ITM,4575,450,169,715.1,247.25,0,7900,8596
14:26:53,8000_CE,CE,ITM,177225,-38550,6026,620,223.95,95.26,8000,8596
14:26:53,8100_CE,CE,ITM,22650,-29175,2171,525,195,90.1,8100,8596
14:26:53,8200_CE,CE,ITM,48150,-30825,13226,429.6,161.55,86.91,8200,8596
14:26:53,8300_CE,CE,ITM,94875,-43950,35714,343.15,129.25,87.83,8300,8596
14:26:53,8400_CE,CE,ITM,223200,-60075,91116,267.3,102.95,89.53,8400,8596
14:26:53,8500_CE,CE,ITM,971325,195225,282053,193.85,70.1,90.46,8500,8596
14:26:53,8600_CE,CE,OTM,677925,331875,239627,136.3,46.15,89.56,8600,8596
14:26:53,8700_CE,CE,OTM,692850,196350,234315,90.25,25.85,88.44,8700,8596
14:26:53,8800_CE,CE,OTM,791250,433275,238521,54.4,6.25,87.72,8800,8596
14:26:53,8900_CE,CE,OTM,487575,248775,135055,28.65,-7.7,87.52,8900,8596
14:26:53,9000_CE,CE,OTM,1733550,339750,280910,13.6,-14.1,87.46,9000,8596
14:26:53,9100_CE,CE,OTM,595350,292875,86439,5.2,-15.55,86.47,9100,8596
14:26:53,9200_CE,CE,OTM,596175,69075,62502,3,-12.7,85.77,9200,8596
14:26:53,9300_CE,CE,OTM,330675,-27825,28821,2.3,-9.45,87.2,9300,8596
14:26:53,7800_PE,PE,OTM,504750,175650,65077,8.1,-88.55,103.3,7800,8596
14:26:53,7900_PE,PE,OTM,382125,185925,62952,10.95,-108.4,100.28,7900,8596
14:26:53,8000_PE,PE,OTM,1790925,752025,263149,14.9,-133.25,97.61,8000,8596
14:26:53,8100_PE,PE,OTM,478125,274050,110228,20,-160.8,94.54,8100,8596
14:26:53,8200_PE,PE,OTM,861000,630150,181531,27.6,-191.55,92.84,8200,8596
14:26:53,8300_PE,PE,OTM,892575,658200,170649,40.7,-223.95,92.63,8300,8596
14:26:53,8400_PE,PE,OTM,1163100,895800,200990,62.25,-252.2,93.5,8400,8596
14:26:53,8500_PE,PE,OTM,1374075,740925,175289,92.1,-280.85,93.58,8500,8596
14:26:53,8600_PE,PE,ITM,398250,304425,52374,132.85,-306.25,93.88,8600,8596
14:26:53,8700_PE,PE,ITM,166725,86175,13671,187.65,-329.25,92.88,8700,8596
14:26:53,8800_PE,PE,ITM,77325,28500,5226,251.15,-345.55,90.98,8800,8596
14:26:53,8900_PE,PE,ITM,33675,-27525,1993,326.7,-359.7,100.62,8900,8596
14:26:53,9000_PE,PE,ITM,236100,1275,6334,410,-368.75,91.21,9000,8596
14:26:53,9100_PE,PE,ITM,13725,-900,262,514.3,-351.9,123.93,9100,8596
14:26:53,9200_PE,PE,ITM,11175,-750,140,605.55,-370.8,113.75,9200,8596
14:26:53,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8596
14:29:57,7900_CE,CE,ITM,4575,450,169,715.1,247.25,0,7900,8612.6
14:29:57,8000_CE,CE,ITM,176550,-39225,6046,615.1,219.05,95.26,8000,8612.6
14:29:57,8100_CE,CE,ITM,22200,-29625,2177,538.85,208.85,90.1,8100,8612.6
14:29:57,8200_CE,CE,ITM,46500,-32475,13335,435.55,167.5,86.91,8200,8612.6
14:29:57,8300_CE,CE,ITM,95625,-43200,35928,348,134.1,87.83,8300,8612.6
14:29:57,8400_CE,CE,ITM,216825,-66450,91671,268,103.65,89.53,8400,8612.6
14:29:57,8500_CE,CE,ITM,970500,194400,284491,197,73.25,90.46,8500,8612.6
14:29:57,8600_CE,CE,ITM,675675,329625,242270,138.75,48.6,89.56,8600,8612.6
14:29:57,8700_CE,CE,OTM,707100,210600,237353,91.05,26.65,88.44,8700,8612.6
14:29:57,8800_CE,CE,OTM,779775,421800,241303,54.45,6.3,87.72,8800,8612.6
14:29:57,8900_CE,CE,OTM,484050,245250,137024,29.1,-7.25,87.52,8900,8612.6
14:29:57,9000_CE,CE,OTM,1743900,350100,284624,14.35,-13.35,87.46,9000,8612.6
14:29:57,9100_CE,CE,OTM,608475,306000,87694,5.75,-15,86.47,9100,8612.6
14:29:57,9200_CE,CE,OTM,603000,75900,62951,3.1,-12.6,85.77,9200,8612.6
14:29:57,9300_CE,CE,OTM,330000,-28500,29024,2.3,-9.45,87.2,9300,8612.6
14:29:57,9400_CE,CE,OTM,207525,-26100,24063,1.85,-7,91.14,9400,8612.6
14:29:57,7900_PE,PE,OTM,377550,181350,63572,10.9,-108.45,100.28,7900,8612.6
14:29:57,8000_PE,PE,OTM,1786275,747375,264881,15,-133.15,97.61,8000,8612.6
14:29:57,8100_PE,PE,OTM,466875,262800,111702,20.35,-160.45,94.54,8100,8612.6
14:29:57,8200_PE,PE,OTM,858600,627750,183884,27.7,-191.45,92.84,8200,8612.6
14:29:57,8300_PE,PE,OTM,893625,659250,173167,40.65,-224,92.63,8300,8612.6
14:29:57,8400_PE,PE,OTM,1179300,912000,204388,60.55,-253.9,93.5,8400,8612.6
14:29:57,8500_PE,PE,OTM,1394850,761700,178738,89.4,-283.55,93.58,8500,8612.6
14:29:57,8600_PE,PE,OTM,401775,307950,54030,130.95,-308.15,93.88,8600,8612.6
14:29:57,8700_PE,PE,ITM,167850,87300,14074,182.7,-334.2,92.88,8700,8612.6
14:29:57,8800_PE,PE,ITM,78375,29550,5375,246.65,-350.05,90.98,8800,8612.6
14:29:57,8900_PE,PE,ITM,31125,-30075,2023,323.3,-363.1,100.62,8900,8612.6
14:29:57,9000_PE,PE,ITM,234300,-525,6477,416,-362.75,91.21,9000,8612.6
14:29:57,9100_PE,PE,ITM,13575,-1050,264,501.7,-364.5,123.93,9100,8612.6
14:29:57,9200_PE,PE,ITM,11175,-750,145,597.6,-378.75,113.75,9200,8612.6
14:29:57,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8612.6
14:29:57,9400_PE,PE,ITM,5100,75,18,819.95,-351.25,122.36,9400,8612.6
14:33:00,7900_CE,CE,ITM,4575,450,170,753.8,285.95,0,7900,8649.6
14:33:00,8000_CE,CE,ITM,178725,-37050,6123,663,266.95,95.26,8000,8649.6
14:33:00,8100_CE,CE,ITM,21750,-30075,2188,552.1,222.1,90.1,8100,8649.6
14:33:00,8200_CE,CE,ITM,48225,-30750,13452,460.25,192.2,86.91,8200,8649.6
14:33:00,8300_CE,CE,ITM,95325,-43500,36136,378.5,164.6,87.83,8300,8649.6
14:33:00,8400_CE,CE,ITM,214050,-69225,92610,293.75,129.4,89.53,8400,8649.6
14:33:00,8500_CE,CE,ITM,956850,180750,288751,218.05,94.3,90.46,8500,8649.6
14:33:00,8600_CE,CE,ITM,677775,331725,246339,157.55,67.4,89.56,8600,8649.6
14:33:00,8700_CE,CE,OTM,711975,215475,242294,105.4,41,88.44,8700,8649.6
14:33:00,8800_CE,CE,OTM,775050,417075,246157,64.2,16.05,87.72,8800,8649.6
14:33:00,8900_CE,CE,OTM,488025,249225,140654,34.55,-1.8,87.52,8900,8649.6
14:33:00,9000_CE,CE,OTM,1749300,355500,291202,16.6,-11.1,87.46,9000,8649.6
14:33:00,9100_CE,CE,OTM,613050,310575,89722,6.5,-14.25,86.47,9100,8649.6
14:33:00,9200_CE,CE,OTM,604275,77175,63937,3.15,-12.55,85.77,9200,8649.6
14:33:00,9300_CE,CE,OTM,331575,-26925,29446,2.6,-9.15,87.2,9300,8649.6
14:33:00,9400_CE,CE,OTM,203475,-30150,24292,2.2,-6.65,91.14,9400,8649.6
14:33:00,7900_PE,PE,OTM,369750,173550,65025,10.65,-108.7,100.28,7900,8649.6
14:33:00,8000_PE,PE,OTM,1799700,760800,268196,14.1,-134.05,97.61,8000,8649.6
14:33:00,8100_PE,PE,OTM,475050,270975,114440,18.25,-162.55,94.54,8100,8649.6
14:33:00,8200_PE,PE,OTM,851475,620625,187826,24,-195.15,92.84,8200,8649.6
14:33:00,8300_PE,PE,OTM,886125,651750,178609,33.65,-231,92.63,8300,8649.6
14:33:00,8400_PE,PE,OTM,1203150,935850,209587,50.95,-263.5,93.5,8400,8649.6
14:33:00,8500_PE,PE,OTM,1402500,769350,184365,77.5,-295.45,93.58,8500,8649.6
14:33:00,8600_PE,PE,OTM,405450,311625,57350,113.05,-326.05,93.88,8600,8649.6
14:33:00,8700_PE,PE,ITM,171150,90600,15001,161.45,-355.45,92.88,8700,8649.6
14:33:00,8800_PE,PE,ITM,78825,30000,5747,217.35,-379.35,90.98,8800,8649.6
14:33:00,8900_PE,PE,ITM,30375,-30825,2068,289.85,-396.55,100.62,8900,8649.6
14:33:00,9000_PE,PE,ITM,236775,1950,6697,371.1,-407.65,91.21,9000,8649.6
14:33:00,9100_PE,PE,ITM,13575,-1050,264,501.7,-364.5,123.93,9100,8649.6
14:33:00,9200_PE,PE,ITM,11025,-900,149,556.25,-420.1,113.75,9200,8649.6
14:33:00,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8649.6
14:33:00,9400_PE,PE,ITM,5100,75,18,819.95,-351.25,122.36,9400,8649.6
14:36:03,7900_CE,CE,ITM,4575,450,170,753.8,285.95,0,7900,8648.25
14:36:03,8000_CE,CE,ITM,173775,-42000,6266,650.25,254.2,95.26,8000,8648.25
14:36:03,8100_CE,CE,ITM,21750,-30075,2208,554,224,90.1,8100,8648.25
14:36:03,8200_CE,CE,ITM,47700,-31275,13489,465,196.95,86.91,8200,8648.25
14:36:03,8300_CE,CE,ITM,95550,-43275,36248,374.95,161.05,87.83,8300,8648.25
14:36:03,8400_CE,CE,ITM,214050,-69225,93024,291.55,127.2,89.53,8400,8648.25
14:36:03,8500_CE,CE,ITM,951075,174975,290489,216.85,93.1,90.46,8500,8648.25
14:36:03,8600_CE,CE,ITM,641400,295350,247947,155.75,65.6,89.56,8600,8648.25
14:36:03,8700_CE,CE,OTM,701625,205125,244671,103.95,39.55,88.44,8700,8648.25
14:36:03,8800_CE,CE,OTM,778875,420900,248453,63.65,15.5,87.72,8800,8648.25
14:36:03,8900_CE,CE,OTM,484200,245400,142315,34.85,-1.5,87.52,8900,8648.25
14:36:03,9000_CE,CE,OTM,1736325,342525,294206,17,-10.7,87.46,9000,8648.25
14:36:03,9100_CE,CE,OTM,650025,347550,90510,6.25,-14.5,86.47,9100,8648.25
14:36:03,9200_CE,CE,OTM,613275,86175,64323,3.05,-12.65,85.77,9200,8648.25
14:36:03,9300_CE,CE,OTM,324525,-33975,29644,2.3,-9.45,87.2,9300,8648.25
14:36:03,9400_CE,CE,OTM,201375,-32250,24456,2,-6.85,91.14,9400,8648.25
14:36:03,7900_PE,PE,OTM,363375,167175,65640,10,-109.35,100.28,7900,8648.25
14:36:03,8000_PE,PE,OTM,1759500,720600,270666,13.45,-134.7,97.61,8000,8648.25
14:36:03,8100_PE,PE,OTM,476025,271950,115764,17.5,-163.3,94.54,8100,8648.25
14:36:03,8200_PE,PE,OTM,853200,622350,189566,23.55,-195.6,92.84,8200,8648.25
14:36:03,8300_PE,PE,OTM,887700,653325,180918,32.95,-231.7,92.63,8300,8648.25
14:36:03,8400_PE,PE,OTM,1200300,933000,212225,50.35,-264.1,93.5,8400,8648.25
14:36:03,8500_PE,PE,OTM,1437300,804150,187072,76.4,-296.55,93.58,8500,8648.25
14:36:03,8600_PE,PE,OTM,416775,322950,58991,112.55,-326.55,93.88,8600,8648.25
14:36:03,8700_PE,PE,ITM,179625,99075,15666,160.7,-356.2,92.88,8700,8648.25
14:36:03,8800_PE,PE,ITM,78075,29250,5937,221.4,-375.3,90.98,8800,8648.25
14:36:03,8900_PE,PE,ITM,30450,-30750,2082,291.5,-394.9,100.62,8900,8648.25
14:36:03,9000_PE,PE,ITM,238800,3975,6815,374,-404.75,91.21,9000,8648.25
14:36:03,9100_PE,PE,ITM,13575,-1050,264,461.25,-404.95,123.93,9100,8648.25
14:36:03,9200_PE,PE,ITM,11025,-900,149,556.25,-420.1,113.75,9200,8648.25
14:36:03,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8648.25
14:36:03,9400_PE,PE,ITM,5100,75,18,819.95,-351.25,122.36,9400,8648.25
14:39:07,7900_CE,CE,ITM,4575,450,170,753.8,285.95,0,7900,8677.25
14:39:07,8000_CE,CE,ITM,173700,-42075,6327,668.7,272.65,95.26,8000,8677.25
14:39:07,8100_CE,CE,ITM,21750,-30075,2221,576,246,90.1,8100,8677.25
14:39:07,8200_CE,CE,ITM,44100,-34875,13570,491.15,223.1,86.91,8200,8677.25
14:39:07,8300_CE,CE,ITM,87225,-51600,36453,389.8,175.9,87.83,8300,8677.25
14:39:07,8400_CE,CE,ITM,207450,-75825,93720,302.5,138.15,89.53,8400,8677.25
14:39:07,8500_CE,CE,ITM,918300,142200,293906,229.3,105.55,90.46,8500,8677.25
14:39:07,8600_CE,CE,ITM,611925,265875,252103,165.25,75.1,89.56,8600,8677.25
14:39:07,8700_CE,CE,OTM,672225,175725,250864,112.25,47.85,88.44,8700,8677.25
14:39:07,8800_CE,CE,OTM,744300,386325,255148,70.05,21.9,87.72,8800,8677.25
14:39:07,8900_CE,CE,OTM,464550,225750,147324,39.3,2.95,87.52,8900,8677.25
14:39:07,9000_CE,CE,OTM,1718100,324300,303454,19.65,-8.05,87.46,9000,8677.25
14:39:07,9100_CE,CE,OTM,654750,352275,93226,8.15,-12.6,86.47,9100,8677.25
14:39:07,9200_CE,CE,OTM,618225,91125,66085,3.95,-11.75,85.77,9200,8677.25
14:39:07,9300_CE,CE,OTM,321750,-36750,30515,2.85,-8.9,87.2,9300,8677.25
14:39:07,9400_CE,CE,OTM,196425,-37200,24928,2.3,-6.55,91.14,9400,8677.25
14:39:07,7900_PE,PE,OTM,366225,170025,66634,10.05,-109.3,100.28,7900,8677.25
14:39:07,8000_PE,PE,OTM,1778700,739800,274414,13.6,-134.55,97.61,8000,8677.25
14:39:07,8100_PE,PE,OTM,481725,277650,118062,17.7,-163.1,94.54,8100,8677.25
14:39:07,8200_PE,PE,OTM,840375,609525,192966,24,-195.15,92.84,8200,8677.25
14:39:07,8300_PE,PE,OTM,881475,647100,184592,33.2,-231.45,92.63,8300,8677.25
14:39:07,8400_PE,PE,OTM,1160400,893100,216526,49,-265.45,93.5,8400,8677.25
14:39:07,8500_PE,PE,OTM,1434675,801525,192802,73.75,-299.2,93.58,8500,8677.25
14:39:07,8600_PE,PE,OTM,433950,340125,62745,109.55,-329.55,93.88,8600,8677.25
14:39:07,8700_PE,PE,ITM,192525,111975,16818,157.1,-359.8,92.88,8700,8677.25
14:39:07,8800_PE,PE,ITM,77550,28725,6326,214.35,-382.35,90.98,8800,8677.25
14:39:07,8900_PE,PE,ITM,27375,-33825,2147,284,-402.4,100.62,8900,8677.25
14:39:07,9000_PE,PE,ITM,235500,675,6991,362.75,-416,91.21,9000,8677.25
14:39:07,9100_PE,PE,ITM,13725,-900,265,461.25,-404.95,123.93,9100,8677.25
14:39:07,9200_PE,PE,ITM,11025,-900,152,555.2,-421.15,113.75,9200,8677.25
14:39:07,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8677.25
14:39:07,9400_PE,PE,ITM,5100,75,18,819.95,-351.25,122.36,9400,8677.25
14:42:10,7900_CE,CE,ITM,4575,450,170,753.8,285.95,0,7900,8649.9
14:42:10,8000_CE,CE,ITM,174300,-41475,6363,660.4,264.35,95.26,8000,8649.9
14:42:10,8100_CE,CE,ITM,21750,-30075,2227,562.95,232.95,90.1,8100,8649.9
14:42:10,8200_CE,CE,ITM,43725,-35250,13606,471.6,203.55,86.91,8200,8649.9
14:42:10,8300_CE,CE,ITM,86400,-52425,36522,383.65,169.75,87.83,8300,8649.9
14:42:10,8400_CE,CE,ITM,199800,-83475,94026,299,134.65,89.53,8400,8649.9
14:42:10,8500_CE,CE,ITM,892875,116775,295405,225,101.25,90.46,8500,8649.9
14:42:10,8600_CE,CE,ITM,589950,243900,253822,161.5,71.35,89.56,8600,8649.9
14:42:10,8700_CE,CE,OTM,642075,145575,253453,109.8,45.4,88.44,8700,8649.9
14:42:10,8800_CE,CE,OTM,714450,356475,258347,68.6,20.45,87.72,8800,8649.9
14:42:10,8900_CE,CE,OTM,452100,213300,149726,38.65,2.3,87.52,8900,8649.9
14:42:10,9000_CE,CE,OTM,1638150,244350,308766,19.05,-8.65,87.46,9000,8649.9
14:42:10,9100_CE,CE,OTM,643875,341400,94931,7.85,-12.9,86.47,9100,8649.9
14:42:10,9200_CE,CE,OTM,635625,108525,66743,4.1,-11.6,85.77,9200,8649.9
14:42:10,9300_CE,CE,OTM,333375,-25125,31104,2.95,-8.8,87.2,9300,8649.9
14:42:10,9400_CE,CE,OTM,202275,-31350,25112,2.3,-6.55,91.14,9400,8649.9
14:42:10,7900_PE,PE,OTM,372075,175875,67114,10.35,-109,100.28,7900,8649.9
14:42:10,8000_PE,PE,OTM,1746900,708000,276518,14.1,-134.05,97.61,8000,8649.9
14:42:10,8100_PE,PE,OTM,473625,269550,119372,18.5,-162.3,94.54,8100,8649.9
14:42:10,8200_PE,PE,OTM,790650,559800,195691,25.1,-194.05,92.84,8200,8649.9
14:42:10,8300_PE,PE,OTM,848325,613950,186420,35.35,-229.3,92.63,8300,8649.9
14:42:10,8400_PE,PE,OTM,1132950,865650,219903,52.1,-262.35,93.5,8400,8649.9
14:42:10,8500_PE,PE,OTM,1411950,778800,195596,77.1,-295.85,93.58,8500,8649.9
14:42:10,8600_PE,PE,OTM,480825,387000,64468,113.25,-325.85,93.88,8600,8649.9
14:42:10,8700_PE,PE,ITM,205500,124950,17550,162.1,-354.8,92.88,8700,8649.9
14:42:10,8800_PE,PE,ITM,78000,29175,6541,222.35,-374.35,90.98,8800,8649.9
14:42:10,8900_PE,PE,ITM,29700,-31500,2296,293.3,-393.1,100.62,8900,8649.9
14:42:10,9000_PE,PE,ITM,235875,1050,7144,372.5,-406.25,91.21,9000,8649.9
14:42:10,9100_PE,PE,ITM,13725,-900,265,461.25,-404.95,123.93,9100,8649.9
14:42:10,9200_PE,PE,ITM,11100,-825,153,556.95,-419.4,113.75,9200,8649.9
14:42:10,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8649.9
14:42:10,9400_PE,PE,ITM,5100,75,18,819.95,-351.25,122.36,9400,8649.9
14:45:13,7900_CE,CE,ITM,4575,450,174,756,288.15,0,7900,8658.55
14:45:13,8000_CE,CE,ITM,173250,-42525,6453,675.25,279.2,95.26,8000,8658.55
14:45:13,8100_CE,CE,ITM,21450,-30375,2245,562.95,232.95,90.1,8100,8658.55
14:45:13,8200_CE,CE,ITM,44700,-34275,13640,482.6,214.55,86.91,8200,8658.55
14:45:13,8300_CE,CE,ITM,84000,-54825,36635,393.1,179.2,87.83,8300,8658.55
14:45:13,8400_CE,CE,ITM,203250,-80025,94411,307.35,143,89.53,8400,8658.55
14:45:13,8500_CE,CE,ITM,876225,100125,296971,230.75,107,90.46,8500,8658.55
14:45:13,8600_CE,CE,ITM,593025,246975,256534,165.1,74.95,89.56,8600,8658.55
14:45:13,8700_CE,CE,OTM,645225,148725,256647,111.45,47.05,88.44,8700,8658.55
14:45:13,8800_CE,CE,OTM,700875,342900,262088,69.15,21,87.72,8800,8658.55
14:45:13,8900_CE,CE,OTM,475875,237075,152460,38.45,2.1,87.52,8900,8658.55
14:45:13,9000_CE,CE,OTM,1654200,260400,315699,18.95,-8.75,87.46,9000,8658.55
14:45:13,9100_CE,CE,OTM,656325,353850,96078,7.9,-12.85,86.47,9100,8658.55
14:45:13,9200_CE,CE,OTM,644475,117375,67696,4.05,-11.65,85.77,9200,8658.55
14:45:13,9300_CE,CE,OTM,336750,-21750,31583,3,-8.75,87.2,9300,8658.55
14:45:13,9400_CE,CE,OTM,208950,-24675,25369,2.35,-6.5,91.14,9400,8658.55
14:45:13,7900_PE,PE,OTM,357525,161325,67779,10.2,-109.15,100.28,7900,8658.55
14:45:13,8000_PE,PE,OTM,1706175,667275,279191,13.65,-134.5,97.61,8000,8658.55
14:45:13,8100_PE,PE,OTM,476400,272325,121113,17.75,-163.05,94.54,8100,8658.55
14:45:13,8200_PE,PE,OTM,758475,527625,198571,24,-195.15,92.84,8200,8658.55
14:45:13,8300_PE,PE,OTM,825150,590775,189549,33.25,-231.4,92.63,8300,8658.55
14:45:13,8400_PE,PE,OTM,1127025,859725,223194,48.6,-265.85,93.5,8400,8658.55
14:45:13,8500_PE,PE,OTM,1389225,756075,199358,71.6,-301.35,93.58,8500,8658.55
14:45:13,8600_PE,PE,OTM,483975,390150,67263,105.7,-333.4,93.88,8600,8658.55
14:45:13,8700_PE,PE,ITM,226275,145725,19029,151.15,-365.75,92.88,8700,8658.55
14:45:13,8800_PE,PE,ITM,79725,30900,6811,209.3,-387.4,90.98,8800,8658.55
14:45:13,8900_PE,PE,ITM,29400,-31800,2338,280,-406.4,100.62,8900,8658.55
14:45:13,9000_PE,PE,ITM,235575,750,7217,357,-421.75,91.21,9000,8658.55
14:45:13,9100_PE,PE,ITM,13650,-975,276,461.25,-404.95,123.93,9100,8658.55
14:45:13,9200_PE,PE,ITM,11025,-900,156,553.15,-423.2,113.75,9200,8658.55
14:45:13,9300_PE,PE,ITM,6375,-75,31,709,-355.1,96.99,9300,8658.55
14:45:13,9400_PE,PE,ITM,5100,75,18,819.95,-351.25,122.36,9400,8658.55
14:48:16,7900_CE,CE,ITM,4575,450,181,761,293.15,0,7900,8659.8
14:48:16,8000_CE,CE,ITM,173250,-42525,6474,669.3,273.25,95.26,8000,8659.8
14:48:16,8100_CE,CE,ITM,21450,-30375,2245,576.35,246.35,90.1,8100,8659.8
14:48:16,8200_CE,CE,ITM,44700,-34275,13647,480,211.95,86.91,8200,8659.8
14:48:16,8300_CE,CE,ITM,84000,-54825,36651,381.9,168,87.83,8300,8659.8
14:48:16,8400_CE,CE,ITM,203250,-80025,94572,299.6,135.25,89.53,8400,8659.8
14:48:16,8500_CE,CE,ITM,876225,100125,297710,224.75,101,90.46,8500,8659.8
14:48:16,8600_CE,CE,ITM,593025,246975,257631,159.35,69.2,89.56,8600,8659.8
14:48:16,8700_CE,CE,OTM,645225,148725,258144,105.95,41.55,88.44,8700,8659.8
14:48:16,8800_CE,CE,OTM,700875,342900,263463,65.45,17.3,87.72,8800,8659.8
14:48:16,8900_CE,CE,OTM,475875,237075,153879,36.25,-0.1,87.52,8900,8659.8
14:48:16,9000_CE,CE,OTM,1654200,260400,318213,18,-9.7,87.46,9000,8659.8
14:48:16,9100_CE,CE,OTM,656325,353850,96957,7.5,-13.25,86.47,9100,8659.8
14:48:16,9200_CE,CE,OTM,644475,117375,68337,4,-11.7,85.77,9200,8659.8
